"October 17, 2019 at 01:46PM",13F-NT - Charles Schwab Trust Bank (0001776551) (Filer),https://www.sec.gov/Archives/edgar/data/1776551/000108514619002557/0001085146-19-002557-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002557 <b>Size:</b> 3 KB
"October 17, 2019 at 01:58PM",13F-HR - BOYD WATTERSON ASSET MANAGEMENT LLC/OH (0001121477) (Filer),https://www.sec.gov/Archives/edgar/data/1121477/000112147719000014/0001121477-19-000014-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001121477-19-000014 <b>Size:</b> 58 KB
"October 17, 2019 at 01:59PM","13F-HR - FOX RUN MANAGEMENT, L.L.C. (0001533457) (Filer)",https://www.sec.gov/Archives/edgar/data/1533457/000153345719000007/0001533457-19-000007-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001533457-19-000007 <b>Size:</b> 229 KB
"October 17, 2019 at 02:23PM",13F-HR - Taylor Wealth Management Partners (0001606716) (Filer),https://www.sec.gov/Archives/edgar/data/1606716/000160671619000004/0001606716-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001606716-19-000004 <b>Size:</b> 22 KB
"October 17, 2019 at 02:30PM","13F-HR - EastBay Asset Management, LLC (0001650669) (Filer)",https://www.sec.gov/Archives/edgar/data/1650669/000117266119002046/0001172661-19-002046-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001172661-19-002046 <b>Size:</b> 6 KB
"October 17, 2019 at 02:47PM",13F-HR - FIRST MIDWEST BANK TRUST DIVISION (0000872732) (Filer),https://www.sec.gov/Archives/edgar/data/872732/000087273219000009/0000872732-19-000009-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000872732-19-000009 <b>Size:</b> 279 KB
"October 17, 2019 at 02:53PM","13F-HR - Great Point Wealth Advisors, LLC (0001760304) (Filer)",https://www.sec.gov/Archives/edgar/data/1760304/000176030419000003/0001760304-19-000003-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001760304-19-000003 <b>Size:</b> 25 KB
"October 17, 2019 at 03:00PM",13F-HR - COMMERZBANK AKTIENGESELLSCHAFT /FI (0000852933) (Filer),https://www.sec.gov/Archives/edgar/data/852933/000168316819003269/0001683168-19-003269-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001683168-19-003269 <b>Size:</b> 355 KB
"October 17, 2019 at 03:02PM",13F-HR - First Bank & Trust (0001692632) (Filer),https://www.sec.gov/Archives/edgar/data/1692632/000169263219000004/0001692632-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001692632-19-000004 <b>Size:</b> 271 KB
"October 17, 2019 at 03:05PM",13F-HR - Renaissance Investment Group LLC (0001509508) (Filer),https://www.sec.gov/Archives/edgar/data/1509508/000150950819000004/0001509508-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001509508-19-000004 <b>Size:</b> 66 KB
"October 17, 2019 at 03:17PM","13F-HR - NISA INVESTMENT ADVISORS, LLC (0000937615) (Filer)",https://www.sec.gov/Archives/edgar/data/937615/000093761519000010/0000937615-19-000010-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000937615-19-000010 <b>Size:</b> 750 KB
"October 17, 2019 at 03:20PM","13F-HR - Sage Capital Advisors,llc (0001714107) (Filer)",https://www.sec.gov/Archives/edgar/data/1714107/000171410719000013/0001714107-19-000013-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001714107-19-000013 <b>Size:</b> 55 KB
"October 17, 2019 at 03:25PM",13F-HR - CHURCHILL MANAGEMENT Corp (0001094749) (Filer),https://www.sec.gov/Archives/edgar/data/1094749/000156761919019680/0001567619-19-019680-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001567619-19-019680 <b>Size:</b> 51 KB
"October 17, 2019 at 03:35PM","13F-HR - WESPAC Advisors SoCal, LLC (0001668188) (Filer)",https://www.sec.gov/Archives/edgar/data/1668188/000160658719000870/0001606587-19-000870-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001606587-19-000870 <b>Size:</b> 38 KB
"October 17, 2019 at 03:41PM",13F-HR - ST GERMAIN D J CO INC (0000831571) (Filer),https://www.sec.gov/Archives/edgar/data/831571/000083157119000004/0000831571-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000831571-19-000004 <b>Size:</b> 88 KB
"October 17, 2019 at 03:43PM","13F-HR - Stonehearth Capital Management, LLC (0001550191) (Filer)",https://www.sec.gov/Archives/edgar/data/1550191/000155019119000005/0001550191-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001550191-19-000005 <b>Size:</b> 32 KB
"October 17, 2019 at 03:46PM","13F-HR - Sawyer & Company, Inc (0001722436) (Filer)",https://www.sec.gov/Archives/edgar/data/1722436/000172243619000004/0001722436-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001722436-19-000004 <b>Size:</b> 94 KB
"October 17, 2019 at 03:53PM",13F-HR - MEEDER ASSET MANAGEMENT INC (0000809443) (Filer),https://www.sec.gov/Archives/edgar/data/809443/000139834419018019/0001398344-19-018019-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001398344-19-018019 <b>Size:</b> 3 MB
"October 17, 2019 at 04:12PM",13F-HR - AMARILLO NATIONAL BANK (0001053013) (Filer),https://www.sec.gov/Archives/edgar/data/1053013/000105301319000008/0001053013-19-000008-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001053013-19-000008 <b>Size:</b> 83 KB
"October 17, 2019 at 04:32PM","13F-HR - TCI Wealth Advisors, Inc. (0001583751) (Filer)",https://www.sec.gov/Archives/edgar/data/1583751/000158375119000005/0001583751-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001583751-19-000005 <b>Size:</b> 832 KB
"October 17, 2019 at 04:38PM","13F-HR - Tradewinds Capital Management, LLC (0001616026) (Filer)",https://www.sec.gov/Archives/edgar/data/1616026/000161602619000006/0001616026-19-000006-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001616026-19-000006 <b>Size:</b> 336 KB
"October 17, 2019 at 04:58PM","13F-NT - Griffin Capital Advisor, LLC (0001696076) (Filer)",https://www.sec.gov/Archives/edgar/data/1696076/000169607619000012/0001696076-19-000012-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001696076-19-000012 <b>Size:</b> 3 KB
"October 17, 2019 at 05:03PM","13F-HR - MHI Funds, LLC (0001727710) (Filer)",https://www.sec.gov/Archives/edgar/data/1727710/000172771019000006/0001727710-19-000006-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001727710-19-000006 <b>Size:</b> 29 KB
"October 17, 2019 at 05:10PM",13F-HR - Leonard Rickey Investment Advisors P.L.L.C. (0001731447) (Filer),https://www.sec.gov/Archives/edgar/data/1731447/000142050619000949/0001420506-19-000949-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001420506-19-000949 <b>Size:</b> 37 KB
"October 17, 2019 at 05:11PM","13F-HR - Winfield Associates, Inc. (0001569655) (Filer)",https://www.sec.gov/Archives/edgar/data/1569655/000156965519000004/0001569655-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001569655-19-000004 <b>Size:</b> 80 KB
"October 17, 2019 at 05:18PM",13F-HR - MILLER HOWARD INVESTMENTS INC /NY (0000903947) (Filer),https://www.sec.gov/Archives/edgar/data/903947/000090394719000005/0000903947-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000903947-19-000005 <b>Size:</b> 60 KB
"October 17, 2019 at 05:20PM","13F-HR - Francisco Partners Management, LP (0001197853) (Filer)",https://www.sec.gov/Archives/edgar/data/1197853/000119785319000006/0001197853-19-000006-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001197853-19-000006 <b>Size:</b> 4 KB
"October 17, 2019 at 05:35PM","13F-HR - GARNET EQUITY CAPITAL HOLDINGS, INC. (0001423876) (Filer)",https://www.sec.gov/Archives/edgar/data/1423876/000156761919019683/0001567619-19-019683-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001567619-19-019683 <b>Size:</b> 12 KB
"October 17, 2019 at 05:42PM","13F-HR - Beacon Harbor Wealth Advisors, Inc. (0001784093) (Filer)",https://www.sec.gov/Archives/edgar/data/1784093/000178409319000006/0001784093-19-000006-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001784093-19-000006 <b>Size:</b> 27 KB
"October 17, 2019 at 06:18PM",13F-HR - Atlantic Union Bankshares Corp (0000883948) (Filer),https://www.sec.gov/Archives/edgar/data/883948/000110465919054589/0001104659-19-054589-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001104659-19-054589 <b>Size:</b> 205 KB
"October 17, 2019 at 06:27PM",13F-HR - Cordasco Financial Network (0001594061) (Filer),https://www.sec.gov/Archives/edgar/data/1594061/000159406119000004/0001594061-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001594061-19-000004 <b>Size:</b> 257 KB
"October 17, 2019 at 06:27PM","13F-HR - Hillcrest Wealth Advisors - NY, LLC (0001767121) (Filer)",https://www.sec.gov/Archives/edgar/data/1767121/000121465919006518/0001214659-19-006518-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001214659-19-006518 <b>Size:</b> 21 KB
"October 17, 2019 at 06:30PM",13F-HR - Zhang Financial LLC (0001776290) (Filer),https://www.sec.gov/Archives/edgar/data/1776290/000177629019000032/0001776290-19-000032-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001776290-19-000032 <b>Size:</b> 48 KB
"October 17, 2019 at 06:37PM",13F-HR - INVESTORS ASSET MANAGEMENT OF GEORGIA INC /GA/ /ADV (0000867926) (Filer),https://www.sec.gov/Archives/edgar/data/867926/000106299319003924/0001062993-19-003924-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001062993-19-003924 <b>Size:</b> 66 KB
"October 17, 2019 at 06:40PM",13F-HR - Jaguar Listed Property LLC (0001767141) (Filer),https://www.sec.gov/Archives/edgar/data/1767141/000117266119002047/0001172661-19-002047-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001172661-19-002047 <b>Size:</b> 17 KB
"October 17, 2019 at 06:41PM",13F-HR - G&S Capital LLC (0001731448) (Filer),https://www.sec.gov/Archives/edgar/data/1731448/000173144819000004/0001731448-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001731448-19-000004 <b>Size:</b> 123 KB
"October 17, 2019 at 06:59PM","13F-HR - Diversified Investment Strategies, LLC (0001427196) (Filer)",https://www.sec.gov/Archives/edgar/data/1427196/000142719619000005/0001427196-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001427196-19-000005 <b>Size:</b> 20 KB
"October 17, 2019 at 07:03PM",13F-HR - DROMS STRAUSS ADVISORS INC /MO/ /ADV (0001053292) (Filer),https://www.sec.gov/Archives/edgar/data/1053292/000105329219000015/0001053292-19-000015-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001053292-19-000015 <b>Size:</b> 19 KB
"October 17, 2019 at 07:09PM",13F-HR - Strategic Advisors LLC (0001569119) (Filer),https://www.sec.gov/Archives/edgar/data/1569119/000160658719000876/0001606587-19-000876-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001606587-19-000876 <b>Size:</b> 70 KB
"October 17, 2019 at 07:15PM","13F-HR - ARKANSAS FINANCIAL GROUP, INC. (0000764611) (Filer)",https://www.sec.gov/Archives/edgar/data/764611/000076461119000004/0000764611-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000764611-19-000004 <b>Size:</b> 20 KB
"October 17, 2019 at 07:17PM","13F-HR - Defender Capital, LLC. (0001766929) (Filer)",https://www.sec.gov/Archives/edgar/data/1766929/000176692919000005/0001766929-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001766929-19-000005 <b>Size:</b> 12 KB
"October 17, 2019 at 07:18PM",13F-HR - Valtinson Bruner Financial Planning LLC (0001761450) (Filer),https://www.sec.gov/Archives/edgar/data/1761450/000176145019000005/0001761450-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001761450-19-000005 <b>Size:</b> 39 KB
"October 17, 2019 at 07:18PM","13F-HR - Outlook Wealth Advisors, LLC (0001767151) (Filer)",https://www.sec.gov/Archives/edgar/data/1767151/000143774919020184/0001437749-19-020184-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001437749-19-020184 <b>Size:</b> 66 KB
"October 17, 2019 at 07:21PM","13F-HR - Inlet Private Wealth, LLC (0001759751) (Filer)",https://www.sec.gov/Archives/edgar/data/1759751/000160658719000877/0001606587-19-000877-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001606587-19-000877 <b>Size:</b> 62 KB
"October 17, 2019 at 07:28PM",13F-HR - BANK OF EDWARDSVILLE (0001272346) (Filer),https://www.sec.gov/Archives/edgar/data/1272346/000108514619002558/0001085146-19-002558-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002558 <b>Size:</b> 4 KB
"October 17, 2019 at 07:28PM",13F-HR - PROFESSIONAL PLANNING (0001740871) (Filer),https://www.sec.gov/Archives/edgar/data/1740871/000174087119000004/0001740871-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001740871-19-000004 <b>Size:</b> 19 KB
"October 17, 2019 at 07:29PM","13F-HR - HM Capital Management, LLC (0001367786) (Filer)",https://www.sec.gov/Archives/edgar/data/1367786/000108514619002559/0001085146-19-002559-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002559 <b>Size:</b> 23 KB
"October 17, 2019 at 07:30PM","13F-HR - Pettinga Financial Advisors, LLC (0001694592) (Filer)",https://www.sec.gov/Archives/edgar/data/1694592/000108514619002560/0001085146-19-002560-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002560 <b>Size:</b> 47 KB
"October 17, 2019 at 07:31PM","13F-HR - California Capital Advisors, Inc. (0001666613) (Filer)",https://www.sec.gov/Archives/edgar/data/1666613/000108514619002561/0001085146-19-002561-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002561 <b>Size:</b> 19 KB
"October 17, 2019 at 07:31PM","13F-HR - Comprehensive Portfolio Management, LLC (0001698218) (Filer)",https://www.sec.gov/Archives/edgar/data/1698218/000108514619002562/0001085146-19-002562-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002562 <b>Size:</b> 69 KB
"October 17, 2019 at 07:32PM",13F-HR - OPTIMUM INVESTMENT ADVISORS (0001037763) (Filer),https://www.sec.gov/Archives/edgar/data/1037763/000158064219004728/0001580642-19-004728-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001580642-19-004728 <b>Size:</b> 461 KB
"October 17, 2019 at 07:32PM","13F-HR - Allied Investment Advisors, LLC (0001729869) (Filer)",https://www.sec.gov/Archives/edgar/data/1729869/000108514619002563/0001085146-19-002563-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002563 <b>Size:</b> 24 KB
"October 17, 2019 at 07:33PM","13F-HR - H&H International Investment, LLC (0001759760) (Filer)",https://www.sec.gov/Archives/edgar/data/1759760/000108514619002564/0001085146-19-002564-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002564 <b>Size:</b> 9 KB
"October 17, 2019 at 07:33PM",13F-NT - ORIX Corp Europe N.V. (0001257165) (Filer),https://www.sec.gov/Archives/edgar/data/1257165/000108514619002565/0001085146-19-002565-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002565 <b>Size:</b> 3 KB
"October 17, 2019 at 07:35PM",13F-HR - Robeco Institutional Asset Management B.V. (0001418773) (Filer),https://www.sec.gov/Archives/edgar/data/1418773/000108514619002566/0001085146-19-002566-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002566 <b>Size:</b> 487 KB
"October 17, 2019 at 07:36PM","13F-HR - INVESTMENT PARTNERS, LTD. (0001050068) (Filer)",https://www.sec.gov/Archives/edgar/data/1050068/000108514619002567/0001085146-19-002567-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002567 <b>Size:</b> 70 KB
"October 17, 2019 at 07:37PM","13F-HR - Twele Capital Management, Inc. (0001411268) (Filer)",https://www.sec.gov/Archives/edgar/data/1411268/000108514619002568/0001085146-19-002568-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002568 <b>Size:</b> 25 KB
"October 17, 2019 at 07:37PM",13F-HR - Pratt Collard Advisory Partners LLC (0001728318) (Filer),https://www.sec.gov/Archives/edgar/data/1728318/000108514619002569/0001085146-19-002569-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002569 <b>Size:</b> 50 KB
"October 17, 2019 at 07:38PM",13F-HR - McCollum Christoferson Group LLC (0001727573) (Filer),https://www.sec.gov/Archives/edgar/data/1727573/000108514619002570/0001085146-19-002570-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002570 <b>Size:</b> 36 KB
"October 17, 2019 at 07:41PM",13F-HR - BREITER CAPITAL MANAGEMENT INC (0001105410) (Filer),https://www.sec.gov/Archives/edgar/data/1105410/000121465919006520/0001214659-19-006520-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001214659-19-006520 <b>Size:</b> 40 KB
"October 17, 2019 at 07:42PM","13F-HR - Leicht Financial Planning & Wealth Management, Inc. (0001710666) (Filer)",https://www.sec.gov/Archives/edgar/data/1710666/000108514619002571/0001085146-19-002571-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002571 <b>Size:</b> 26 KB
"October 17, 2019 at 07:42PM","13F-HR - Profit Investment Management, LLC (0001286295) (Filer)",https://www.sec.gov/Archives/edgar/data/1286295/000108514619002572/0001085146-19-002572-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002572 <b>Size:</b> 37 KB
"October 17, 2019 at 07:43PM",13F-HR - Triad Investment Management (0001615717) (Filer),https://www.sec.gov/Archives/edgar/data/1615717/000108514619002573/0001085146-19-002573-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001085146-19-002573 <b>Size:</b> 24 KB
"October 17, 2019 at 07:45PM",13F-HR - FOUNDERS FINANCIAL SECURITIES LLC (0001342396) (Filer),https://www.sec.gov/Archives/edgar/data/1342396/000106299319003926/0001062993-19-003926-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001062993-19-003926 <b>Size:</b> 63 KB
"October 17, 2019 at 08:15PM","13F-HR - Highwater Wealth Management, LLC (0001683046) (Filer)",https://www.sec.gov/Archives/edgar/data/1683046/000158064219004731/0001580642-19-004731-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001580642-19-004731 <b>Size:</b> 17 KB
"October 17, 2019 at 08:22PM","13F-HR - Asset Dedication, LLC (0001475896) (Filer)",https://www.sec.gov/Archives/edgar/data/1475896/000147589619000004/0001475896-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001475896-19-000004 <b>Size:</b> 338 KB
"October 17, 2019 at 08:23PM","13F-HR - Benson Investment Management Company, Inc. (0001694896) (Filer)",https://www.sec.gov/Archives/edgar/data/1694896/000160658719000878/0001606587-19-000878-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001606587-19-000878 <b>Size:</b> 28 KB
"October 17, 2019 at 08:39PM",13F-HR - HARVEY CAPITAL MANAGEMENT INC (0001119032) (Filer),https://www.sec.gov/Archives/edgar/data/1119032/000111903219000008/0001119032-19-000008-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001119032-19-000008 <b>Size:</b> 34 KB
"October 17, 2019 at 08:43PM","13F-HR - NEXT Financial Group, Inc (0001616654) (Filer)",https://www.sec.gov/Archives/edgar/data/1616654/000142050619000951/0001420506-19-000951-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001420506-19-000951 <b>Size:</b> 1 MB
"October 17, 2019 at 08:54PM","13F-HR - Peterson Wealth Advisors, LLC (0001713558) (Filer)",https://www.sec.gov/Archives/edgar/data/1713558/000171355819000001/0001713558-19-000001-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001713558-19-000001 <b>Size:</b> 22 KB
"October 17, 2019 at 08:55PM","13F-HR - Horrell Capital Management, Inc. (0001385925) (Filer)",https://www.sec.gov/Archives/edgar/data/1385925/000138592519000004/0001385925-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001385925-19-000004 <b>Size:</b> 115 KB
"October 17, 2019 at 08:55PM",13F-HR - Cohen Klingenstein LLC (0001453620) (Filer),https://www.sec.gov/Archives/edgar/data/1453620/000145362019000009/0001453620-19-000009-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001453620-19-000009 <b>Size:</b> 138 KB
"October 17, 2019 at 08:55PM","13F-NT - MILLINGTON SECURITIES, INC. (0001449088) (Filer)",https://www.sec.gov/Archives/edgar/data/1449088/000144908819000004/0001449088-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001449088-19-000004 <b>Size:</b> 3 KB
"October 17, 2019 at 08:58PM",13F-HR - Regent Investment Management LLC (0001559968) (Filer),https://www.sec.gov/Archives/edgar/data/1559968/000155996819000008/0001559968-19-000008-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001559968-19-000008 <b>Size:</b> 115 KB
"October 17, 2019 at 09:01PM",13F-HR - TOMPKINS FINANCIAL CORP (0001005817) (Filer),https://www.sec.gov/Archives/edgar/data/1005817/000138713119007700/0001387131-19-007700-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001387131-19-007700 <b>Size:</b> 205 KB
"October 17, 2019 at 09:03PM",13F-NT - Tompkins Trust Co (0001569897) (Filer),https://www.sec.gov/Archives/edgar/data/1569897/000138713119007703/0001387131-19-007703-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001387131-19-007703 <b>Size:</b> 3 KB
"October 17, 2019 at 09:20PM",13F-HR - CAMBIAR INVESTORS LLC (0000823621) (Filer),https://www.sec.gov/Archives/edgar/data/823621/000117266119002048/0001172661-19-002048-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001172661-19-002048 <b>Size:</b> 71 KB
"October 17, 2019 at 09:27PM","13F-HR - LexAurum Advisors, LLC (0001729677) (Filer)",https://www.sec.gov/Archives/edgar/data/1729677/000160704519000119/0001607045-19-000119-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001607045-19-000119 <b>Size:</b> 80 KB
"October 17, 2019 at 09:57PM","13F-HR - ARGUS INVESTORS' COUNSEL, INC. (0000007195) (Filer)",https://www.sec.gov/Archives/edgar/data/7195/000000719519000005/0000007195-19-000005-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0000007195-19-000005 <b>Size:</b> 35 KB
"October 17, 2019 at 10:03PM","13F-HR - Palisades Hudson Asset Management, L.P. (0001388443) (Filer)",https://www.sec.gov/Archives/edgar/data/1388443/000138844319000004/0001388443-19-000004-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001388443-19-000004 <b>Size:</b> 64 KB
"October 17, 2019 at 10:16PM",13F-HR - ENVESTNET ASSET MANAGEMENT INC (0001407543) (Filer),https://www.sec.gov/Archives/edgar/data/1407543/000121465919006532/0001214659-19-006532-index.htm,<b>Filed:</b> 2019-10-17 <b>AccNo:</b> 0001214659-19-006532 <b>Size:</b> 1 MB
"October 18, 2019 at 01:45PM","13F-HR - ZEKE CAPITAL ADVISORS, LLC (0001469528) (Filer)",https://www.sec.gov/Archives/edgar/data/1469528/000139834419018082/0001398344-19-018082-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001398344-19-018082 <b>Size:</b> 252 KB
"October 18, 2019 at 01:50PM","13F-HR - Endurance Wealth Management, Inc. (0001476225) (Filer)",https://www.sec.gov/Archives/edgar/data/1476225/000095012319009561/0000950123-19-009561-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0000950123-19-009561 <b>Size:</b> 331 KB
"October 18, 2019 at 01:56PM",13F-HR - PARK AVENUE SECURITIES LLC (0001071640) (Filer),https://www.sec.gov/Archives/edgar/data/1071640/000107164019000021/0001071640-19-000021-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001071640-19-000021 <b>Size:</b> 285 KB
"October 18, 2019 at 02:01PM",13F-HR - Hanson & Doremus Investment Management (0001393944) (Filer),https://www.sec.gov/Archives/edgar/data/1393944/000139394419000004/0001393944-19-000004-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001393944-19-000004 <b>Size:</b> 240 KB
"October 18, 2019 at 02:18PM",13F-HR - OAKBROOK INVESTMENTS LLC (0001080114) (Filer),https://www.sec.gov/Archives/edgar/data/1080114/000108011419000011/0001080114-19-000011-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001080114-19-000011 <b>Size:</b> 274 KB
"October 18, 2019 at 02:35PM",13F-HR - Arlington Partners LLC (0001389848) (Filer),https://www.sec.gov/Archives/edgar/data/1389848/000138984819000010/0001389848-19-000010-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001389848-19-000010 <b>Size:</b> 83 KB
"October 18, 2019 at 02:56PM",13F-NT - HSBC GLOBAL ASSET MANAGEMENT (FRANCE) (0001581251) (Filer),https://www.sec.gov/Archives/edgar/data/1581251/000158125119000006/0001581251-19-000006-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001581251-19-000006 <b>Size:</b> 3 KB
"October 18, 2019 at 03:02PM",13F-HR - LAKE STREET FINANCIAL LLC (0001772031) (Filer),https://www.sec.gov/Archives/edgar/data/1772031/000177203119000003/0001772031-19-000003-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001772031-19-000003 <b>Size:</b> 79 KB
"October 18, 2019 at 03:04PM",13F-HR - Arvest Bank Trust Division (0001625959) (Filer),https://www.sec.gov/Archives/edgar/data/1625959/000162595919000004/0001625959-19-000004-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001625959-19-000004 <b>Size:</b> 122 KB
"October 18, 2019 at 03:05PM",13F-HR - TOWERVIEW LLC (0001166573) (Filer),https://www.sec.gov/Archives/edgar/data/1166573/000156761919019708/0001567619-19-019708-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001567619-19-019708 <b>Size:</b> 13 KB
"October 18, 2019 at 03:05PM","13F-HR - Coastal Investment Advisors, Inc. (0001776792) (Filer)",https://www.sec.gov/Archives/edgar/data/1776792/000139834419018090/0001398344-19-018090-index.htm,<b>Filed:</b> 2019-10-18 <b>AccNo:</b> 0001398344-19-018090 <b>Size:</b> 10 MB
